CUSEC,total,unipersonal,h_65+,h_65-,m_65+,m_65-,gana,pc_unipersonal,pc_h_65+,pc_h_65-,pc_m_65+,pc_m_65-
3605102003,270,51,6,18,18,9,3,"18,89","2,22","6,67","6,67","3,33"
3605103001,453,84,12,33,24,15,2,"18,54","2,65","7,28","5,3","3,31"
3605103002,267,33,3,15,12,6,2,"12,36","1,12","5,62","4,49","2,25"
3605103003,540,159,18,57,33,48,1,"29,44","3,33","10,56","6,11","8,89"
3605103004,510,123,15,51,36,18,"1, 2","24,12","2,94",10,"7,06","3,53"
3605201001,633,189,24,69,42,51,1,"29,86","3,79","10,9","6,64","8,06"
3605201002,324,90,21,18,42,12,1,"27,78","6,48","5,56","12,96","3,7"
3605201003,1116,327,36,123,75,90,1,"29,3","3,23","11,02","6,72","8,06"
3605202001,468,123,27,27,54,15,1,"26,28","5,77","5,77","11,54","3,21"
3605204001,615,168,18,45,69,36,2,"27,32","2,93","7,32","11,22","5,85"
3605204002,351,96,21,24,39,12,1,"27,35","5,98","6,84","11,11","3,42"
3605301001,444,117,18,42,39,21,1,"26,35","4,05","9,46","8,78","4,73"
3605301002,390,69,9,30,27,9,2,"17,69","2,31","7,69","6,92","2,31"
3605302001,756,186,15,78,45,48,1,"24,6","1,98","10,32","5,95","6,35"
3605302002,591,138,18,66,18,33,2,"23,35","3,05","11,17","3,05","5,58"
3605302003,639,147,15,72,27,33,3,23,"2,35","11,27","4,23","5,16"
3605401001,987,294,27,153,54,60,1,"29,79","2,74","15,5","5,47","6,08"
3605401002,621,156,21,63,39,36,2,"25,12","3,38","10,14","6,28","5,8"
3605402001,1014,336,39,138,60,99,1,"33,14","3,85","13,61","5,92","9,76"
3605402002,735,216,27,93,36,57,1,"29,39","3,67","12,65","4,9","7,76"
3605403001,537,159,27,57,27,48,1,"29,61","5,03","10,61","5,03","8,94"
3605403002,486,138,18,54,24,42,2,"28,4","3,7","11,11","4,94","8,64"
3605404001,948,333,33,141,66,93,1,"35,13","3,48","14,87","6,96","9,81"
3605404002,393,129,12,51,24,39,1,"32,82","3,05","12,98","6,11","9,92"
3605501001,969,288,33,108,63,87,1,"29,72","3,41","11,15","6,5","8,98"
3605501002,675,177,21,72,42,45,1,"26,22","3,11","10,67","6,22","6,67"
3605501003,759,213,15,90,42,63,1,"28,06","1,98","11,86","5,53","8,3"
3605502001,504,102,12,33,27,27,3,"20,24","2,38","6,55","5,36","5,36"
3605502002,576,132,21,45,27,39,2,"22,92","3,65","7,81","4,69","6,77"
3605502003,435,120,21,33,33,30,1,"27,59","4,83","7,59","7,59","6,9"
3605502004,309,69,6,27,24,15,2,"22,33","1,94","8,74","7,77","4,85"
3605503001,450,99,15,33,27,27,3,22,"3,33","7,33",6,6
3605503002,324,72,12,18,21,18,2,"22,22","3,7","5,56","6,48","5,56"
3605504001,729,195,24,78,54,39,2,"26,75","3,29","10,7","7,41","5,35"
3605504002,423,117,24,45,24,27,1,"27,66","5,67","10,64","5,67","6,38"
3605504003,354,96,12,33,36,18,2,"27,12","3,39","9,32","10,17","5,08"
3605601001,387,75,9,33,18,15,4,"19,38","2,33","8,53","4,65","3,88"
3605601002,291,36,6,12,6,6,3,"12,37","2,06","4,12","2,06","2,06"
3605602001,393,69,12,24,21,9,2,"17,56","3,05","6,11","5,34","2,29"
3605602002,267,42,6,12,18,6,2,"15,73","2,25","4,49","6,74","2,25"
3605602003,228,36,9,9,9,6,3,"15,79","3,95","3,95","3,95","2,63"
3605603001,303,45,6,21,15,9,3,"14,85","1,98","6,93","4,95","2,97"
3605701001,438,135,18,36,42,42,"1, 2","30,82","4,11","8,22","9,59","9,59"
3605701002,372,159,12,69,30,48,1,"42,74","3,23","18,55","8,06","12,9"
3605701003,696,306,33,114,51,111,1,"43,97","4,74","16,38","7,33","15,95"
3605701004,771,270,27,81,78,87,1,"35,02","3,5","10,51","10,12","11,28"
3605701005,348,117,12,24,45,36,1,"33,62","3,45","6,9","12,93","10,34"
3605701006,444,138,21,30,51,36,1,"31,08","4,73","6,76","11,49","8,11"
3605701007,588,153,21,39,51,45,2,"26,02","3,57","6,63","8,67","7,65"
3605701008,543,141,15,24,60,42,2,"25,97","2,76","4,42","11,05","7,73"
3605701009,411,123,9,33,45,36,1,"29,93","2,19","8,03","10,95","8,76"
3605701010,804,300,36,81,84,99,1,"37,31","4,48","10,07","10,45","12,31"
3605701011,564,195,21,51,66,57,1,"34,57","3,72","9,04","11,7","10,11"
3605701012,534,180,18,45,72,45,1,"33,71","3,37","8,43","13,48","8,43"
3605701013,729,315,21,96,78,120,1,"43,21","2,88","13,17","10,7","16,46"
3605701014,651,243,21,66,66,90,1,"37,33","3,23","10,14","10,14","13,82"
3605701015,507,216,18,60,45,90,1,"42,6","3,55","11,83","8,88","17,75"
3605701016,993,438,30,153,84,174,1,"44,11","3,02","15,41","8,46","17,52"
3605702001,549,189,12,63,63,45,1,"34,43","2,19","11,48","11,48","8,2"
3605702002,399,126,9,36,39,39,1,"31,58","2,26","9,02","9,77","9,77"
3605702003,567,195,18,45,66,69,1,"34,39","3,17","7,94","11,64","12,17"
3605702004,456,129,9,39,48,39,2,"28,29","1,97","8,55","10,53","8,55"
3605702005,366,105,12,21,48,30,"1, 2","28,69","3,28","5,74","13,11","8,2"
3605702006,510,171,18,39,63,51,1,"33,53","3,53","7,65","12,35",10
3605702007,441,99,12,18,48,21,2,"22,45","2,72","4,08","10,88","4,76"
3605702008,369,105,15,18,51,24,1,"28,46","4,07","4,88","13,82","6,5"
3605702009,447,123,9,21,54,39,2,"27,52","2,01","4,7","12,08","8,72"
3605702010,444,174,18,42,48,66,1,"39,19","4,05","9,46","10,81","14,86"
3605702011,435,168,15,45,42,69,1,"38,62","3,45","10,34","9,66","15,86"
3605702012,369,135,15,39,48,33,1,"36,59","4,07","10,57","13,01","8,94"
3605702013,477,153,12,39,57,48,"1, 2","32,08","2,52","8,18","11,95","10,06"
3605702014,489,174,12,54,45,60,1,"35,58","2,45","11,04","9,2","12,27"
3605702015,603,216,15,51,81,72,1,"35,82","2,49","8,46","13,43","11,94"
3605702016,294,102,12,18,42,30,1,"34,69","4,08","6,12","14,29","10,2"
3605702017,627,198,21,42,84,45,2,"31,58","3,35","6,7","13,4","7,18"
3605702018,396,123,15,33,45,33,1,"31,06","3,79","8,33","11,36","8,33"
3605702019,426,117,15,21,60,21,2,"27,46","3,52","4,93","14,08","4,93"
3605702020,417,123,15,27,45,36,2,"29,5","3,6","6,47","10,79","8,63"
3605702021,336,96,3,21,45,27,1,"28,57","0,89","6,25","13,39","8,04"
3605702022,471,189,18,60,45,69,1,"40,13","3,82","12,74","9,55","14,65"
3605702023,471,168,15,42,57,57,1,"35,67","3,18","8,92","12,1","12,1"
3605702024,270,93,18,21,27,30,1,"34,44","6,67","7,78",10,"11,11"
3605702025,468,174,15,48,51,57,1,"37,18","3,21","10,26","10,9","12,18"
3605702026,609,195,15,63,63,54,1,"32,02","2,46","10,34","10,34","8,87"
3605702027,489,159,12,42,66,39,1,"32,52","2,45","8,59","13,5","7,98"
3605702028,666,183,12,57,63,54,2,"27,48","1,8","8,56","9,46","8,11"
3605702029,627,156,18,42,51,45,2,"24,88","2,87","6,7","8,13","7,18"
3605702030,327,111,12,33,33,27,1,"33,94","3,67","10,09","10,09","8,26"
3605702031,330,87,15,33,21,24,2,"26,36","4,55",10,"6,36","7,27"
3605703001,555,165,15,48,57,45,1,"29,73","2,7","8,65","10,27","8,11"
3605703002,597,159,12,48,48,48,2,"26,63","2,01","8,04","8,04","8,04"
3605703003,501,141,12,36,60,33,2,"28,14","2,4","7,19","11,98","6,59"
3605703004,735,237,24,54,75,84,1,"32,24","3,27","7,35","10,2","11,43"
3605703005,324,102,6,30,33,30,1,"31,48","1,85","9,26","10,19","9,26"
3605703006,456,129,15,42,39,33,2,"28,29","3,29","9,21","8,55","7,24"
3605703007,498,147,15,45,24,63,1,"29,52","3,01","9,04","4,82","12,65"
3605703008,303,75,9,18,24,27,2,"24,75","2,97","5,94","7,92","8,91"
3605703009,315,81,9,15,39,21,2,"25,71","2,86","4,76","12,38","6,67"
3605703010,429,123,12,21,60,27,"1, 2","28,67","2,8","4,9","13,99","6,29"
3605703011,345,81,9,21,27,24,3,"23,48","2,61","6,09","7,83","6,96"
3605703012,588,195,30,60,54,57,1,"33,16","5,1","10,2","9,18","9,69"
3605703013,315,93,9,24,39,21,1,"29,52","2,86","7,62","12,38","6,67"
3605703014,507,174,15,51,51,60,1,"34,32","2,96","10,06","10,06","11,83"
3605703015,531,168,18,39,60,51,"1, 2","31,64","3,39","7,34","11,3","9,6"
3605703016,408,96,12,18,42,24,2,"23,53","2,94","4,41","10,29","5,88"
3605703017,600,192,15,39,90,45,1,32,"2,5","6,5",15,"7,5"
3605703018,363,87,6,18,39,21,2,"23,97","1,65","4,96","10,74","5,79"
3605703019,456,105,15,24,42,27,2,"23,03","3,29","5,26","9,21","5,92"
3605703020,528,153,21,36,54,39,2,"28,98","3,98","6,82","10,23","7,39"
3605703021,603,171,24,18,99,36,2,"28,36","3,98","2,99","16,42","5,97"
3605703022,555,159,15,30,66,48,2,"28,65","2,7","5,41","11,89","8,65"
3605703023,363,96,15,21,39,24,2,"26,45","4,13","5,79","10,74","6,61"
3605703024,510,153,18,51,42,42,1,30,"3,53",10,"8,24","8,24"
3605703025,273,57,9,9,30,12,2,"20,88","3,3","3,3","10,99","4,4"
3605703026,354,78,6,15,39,18,2,"22,03","1,69","4,24","11,02","5,08"
3605703027,423,102,9,18,45,27,2,"24,11","2,13","4,26","10,64","6,38"
3605703028,402,102,12,27,39,24,2,"25,37","2,99","6,72","9,7","5,97"
3605703029,354,75,6,18,27,18,2,"21,19","1,69","5,08","7,63","5,08"
3605703030,501,165,18,42,54,45,1,"32,93","3,59","8,38","10,78","8,98"
3605703031,510,129,21,30,48,33,2,"25,29","4,12","5,88","9,41","6,47"
3605703032,252,54,3,9,27,15,2,"21,43","1,19","3,57","10,71","5,95"
3605703033,360,114,9,27,42,33,1,"31,67","2,5","7,5","11,67","9,17"
3605703034,522,129,9,30,57,33,2,"24,71","1,72","5,75","10,92","6,32"
3605703035,486,123,15,24,42,39,2,"25,31","3,09","4,94","8,64","8,02"
3605703036,507,141,15,42,54,30,2,"27,81","2,96","8,28","10,65","5,92"
3605703037,756,189,12,54,39,84,1,25,"1,59","7,14","5,16","11,11"
3605704001,654,192,18,72,60,42,1,"29,36","2,75","11,01","9,17","6,42"
3605704002,543,141,15,54,33,36,1,"25,97","2,76","9,94","6,08","6,63"
3605704003,426,141,12,48,33,48,1,"33,1","2,82","11,27","7,75","11,27"
3605704004,495,144,9,54,48,36,1,"29,09","1,82","10,91","9,7","7,27"
3605704005,507,111,18,30,30,30,2,"21,89","3,55","5,92","5,92","5,92"
3605704006,303,66,6,21,27,12,2,"21,78","1,98","6,93","8,91","3,96"
3605704007,534,135,9,45,51,33,2,"25,28","1,69","8,43","9,55","6,18"
3605704008,231,54,6,12,24,9,2,"23,38","2,6","5,19","10,39","3,9"
3605704009,243,63,3,21,33,9,2,"25,93","1,23","8,64","13,58","3,7"
3605704010,465,120,15,27,57,18,2,"25,81","3,23","5,81","12,26","3,87"
3605704011,393,81,12,15,36,18,2,"20,61","3,05","3,82","9,16","4,58"
3605704012,408,105,6,21,42,30,2,"25,74","1,47","5,15","10,29","7,35"
3605704013,306,78,6,18,27,24,2,"25,49","1,96","5,88","8,82","7,84"
3605704014,315,84,9,12,48,15,2,"26,67","2,86","3,81","15,24","4,76"
3605704015,522,126,12,30,54,30,2,"24,14","2,3","5,75","10,34","5,75"
3605704016,357,84,12,18,39,18,2,"23,53","3,36","5,04","10,92","5,04"
3605704017,282,69,12,15,27,15,2,"24,47","4,26","5,32","9,57","5,32"
3605704018,522,120,18,30,54,21,2,"22,99","3,45","5,75","10,34","4,02"
3605704019,525,165,18,51,57,39,1,"31,43","3,43","9,71","10,86","7,43"
3605704020,867,252,27,66,72,87,1,"29,07","3,11","7,61","8,3","10,03"
3605704021,459,102,12,18,42,30,2,"22,22","2,61","3,92","9,15","6,54"
3605704022,339,75,12,12,42,9,2,"22,12","3,54","3,54","12,39","2,65"
3605704023,426,102,15,27,45,18,2,"23,94","3,52","6,34","10,56","4,23"
3605704024,858,168,6,78,36,42,"3, 4","19,58","0,7","9,09","4,2","4,9"
3605704025,432,90,18,15,42,15,2,"20,83","4,17","3,47","9,72","3,47"
3605704026,297,69,15,15,33,6,2,"23,23","5,05","5,05","11,11","2,02"
3605704027,231,39,6,6,21,6,2,"16,88","2,6","2,6","9,09","2,6"
3605704028,420,60,6,12,30,12,2,"14,29","1,43","2,86","7,14","2,86"
3605704029,462,90,12,18,36,24,2,"19,48","2,6","3,9","7,79","5,19"
3605704030,348,81,6,24,27,21,2,"23,28","1,72","6,9","7,76","6,03"
3605704031,567,165,18,48,45,51,2,"29,1","3,17","8,47","7,94","8,99"
3605704032,396,108,15,21,42,30,2,"27,27","3,79","5,3","10,61","7,58"
3605704033,687,159,18,45,57,39,2,"23,14","2,62","6,55","8,3","5,68"
3605704034,498,138,21,36,39,39,2,"27,71","4,22","7,23","7,83","7,83"
3605704035,582,135,12,42,51,30,2,"23,2","2,06","7,22","8,76","5,15"
3605704036,564,150,21,36,51,45,2,"26,6","3,72","6,38","9,04","7,98"
3605704037,348,96,6,30,33,27,2,"27,59","1,72","8,62","9,48","7,76"
3605704038,684,219,24,69,63,63,1,"32,02","3,51","10,09","9,21","9,21"
3605704039,384,87,15,24,33,18,2,"22,66","3,91","6,25","8,59","4,69"
3605704040,582,150,12,33,63,45,2,"25,77","2,06","5,67","10,82","7,73"
3605704041,435,117,12,36,36,33,2,"26,9","2,76","8,28","8,28","7,59"
3605704042,618,144,12,45,42,42,2,"23,3","1,94","7,28","6,8","6,8"
3605705001,513,141,12,39,42,48,1,"27,49","2,34","7,6","8,19","9,36"
3605705002,456,120,12,27,45,33,2,"26,32","2,63","5,92","9,87","7,24"
3605705003,438,99,12,33,33,24,2,"22,6","2,74","7,53","7,53","5,48"
3605705004,489,105,15,39,24,30,2,"21,47","3,07","7,98","4,91","6,13"
3605705005,561,132,18,39,42,36,2,"23,53","3,21","6,95","7,49","6,42"
3605705006,486,123,24,30,48,24,2,"25,31","4,94","6,17","9,88","4,94"
3605705007,525,132,21,33,36,42,2,"25,14",4,"6,29","6,86",8
3605705008,567,147,15,57,27,48,2,"25,93","2,65","10,05","4,76","8,47"
3605705009,708,165,12,72,33,45,2,"23,31","1,69","10,17","4,66","6,36"
3605705010,534,72,12,21,27,12,2,"13,48","2,25","3,93","5,06","2,25"
3605705011,546,117,15,39,33,33,2,"21,43","2,75","7,14","6,04","6,04"
3605705012,234,60,6,18,24,12,1,"25,64","2,56","7,69","10,26","5,13"
3605706001,348,114,6,39,33,33,1,"32,76","1,72","11,21","9,48","9,48"
3605706002,384,123,18,36,36,36,1,"32,03","4,69","9,38","9,38","9,38"
3605706003,603,207,12,78,57,63,1,"34,33","1,99","12,94","9,45","10,45"
3605706004,354,72,9,12,33,15,2,"20,34","2,54","3,39","9,32","4,24"
3605706005,324,87,3,24,33,27,2,"26,85","0,93","7,41","10,19","8,33"
3605706006,315,69,6,21,27,15,2,"21,9","1,9","6,67","8,57","4,76"
3605706007,366,117,15,33,36,33,1,"31,97","4,1","9,02","9,84","9,02"
3605706008,273,84,9,33,30,15,1,"30,77","3,3","12,09","10,99","5,49"
3605706009,660,159,15,45,51,45,2,"24,09","2,27","6,82","7,73","6,82"
3605706010,336,69,3,18,36,18,2,"20,54","0,89","5,36","10,71","5,36"
3605706011,378,87,9,27,24,27,2,"23,02","2,38","7,14","6,35","7,14"
3605706012,342,96,15,30,45,12,1,"28,07","4,39","8,77","13,16","3,51"
3605706013,234,48,12,6,21,12,2,"20,51","5,13","2,56","8,97","5,13"
3605706014,219,54,6,21,18,6,"1, 2","24,66","2,74","9,59","8,22","2,74"
3605706015,474,102,15,24,39,27,2,"21,52","3,16","5,06","8,23","5,7"
3605706016,456,111,12,24,42,33,2,"24,34","2,63","5,26","9,21","7,24"
3605706017,549,147,12,45,45,51,1,"26,78","2,19","8,2","8,2","9,29"
3605706018,537,156,18,39,57,42,2,"29,05","3,35","7,26","10,61","7,82"
3605706019,450,120,21,39,36,30,2,"26,67","4,67","8,67",8,"6,67"
3605706020,375,102,12,30,36,24,2,"27,2","3,2",8,"9,6","6,4"
3605706021,663,165,15,39,60,51,2,"24,89","2,26","5,88","9,05","7,69"
3605706022,342,72,6,18,24,27,2,"21,05","1,75","5,26","7,02","7,89"
3605706023,612,207,18,69,60,60,1,"33,82","2,94","11,27","9,8","9,8"
3605706024,570,165,15,51,63,36,2,"28,95","2,63","8,95","11,05","6,32"
3605706025,426,93,15,30,30,18,2,"21,83","3,52","7,04","7,04","4,23"
3605707001,438,90,6,21,36,27,2,"20,55","1,37","4,79","8,22","6,16"
3605707002,639,171,18,42,63,45,2,"26,76","2,82","6,57","9,86","7,04"
3605707003,519,132,15,33,66,18,2,"25,43","2,89","6,36","12,72","3,47"
3605707004,612,147,12,51,45,39,2,"24,02","1,96","8,33","7,35","6,37"
3605707005,570,180,18,66,33,60,1,"31,58","3,16","11,58","5,79","10,53"
3605707006,510,126,18,33,54,21,2,"24,71","3,53","6,47","10,59","4,12"
3605707007,504,144,9,27,51,54,2,"28,57","1,79","5,36","10,12","10,71"
3605707008,357,117,9,15,57,33,1,"32,77","2,52","4,2","15,97","9,24"
3605707009,609,189,15,48,69,57,1,"31,03","2,46","7,88","11,33","9,36"
3605707010,450,126,12,21,66,27,2,28,"2,67","4,67","14,67",6
3605707011,537,183,18,42,75,45,1,"34,08","3,35","7,82","13,97","8,38"
3605707012,528,168,18,36,57,54,1,"31,82","3,41","6,82","10,8","10,23"
3605707013,360,96,9,27,24,39,2,"26,67","2,5","7,5","6,67","10,83"
3605707014,852,210,21,57,60,69,2,"24,65","2,46","6,69","7,04","8,1"
3605707015,462,93,6,33,21,33,2,"20,13","1,3","7,14","4,55","7,14"
3605707016,381,81,9,12,39,21,2,"21,26","2,36","3,15","10,24","5,51"
3605707017,351,84,6,18,36,24,2,"23,93","1,71","5,13","10,26","6,84"
3605707018,456,126,15,36,45,30,2,"27,63","3,29","7,89","9,87","6,58"
3605707019,423,123,12,30,42,42,2,"29,08","2,84","7,09","9,93","9,93"
3605707020,582,165,15,60,42,48,1,"28,35","2,58","10,31","7,22","8,25"
3605707021,717,222,18,72,57,75,1,"30,96","2,51","10,04","7,95","10,46"
3605707022,429,69,12,18,27,15,2,"16,08","2,8","4,2","6,29","3,5"
3605707023,408,84,6,30,27,18,2,"20,59","1,47","7,35","6,62","4,41"
3605707024,744,195,21,69,51,57,2,"26,21","2,82","9,27","6,85","7,66"
3605707025,483,120,12,33,33,39,2,"24,84","2,48","6,83","6,83","8,07"
3605707026,876,210,18,75,51,66,2,"23,97","2,05","8,56","5,82","7,53"
3605707027,585,192,15,60,66,51,1,"32,82","2,56","10,26","11,28","8,72"
3605707028,306,72,12,18,27,15,2,"23,53","3,92","5,88","8,82","4,9"
3605707029,675,153,18,42,54,39,2,"22,67","2,67","6,22",8,"5,78"
3605707030,555,123,12,21,51,39,2,"22,16","2,16","3,78","9,19","7,03"
3605707031,366,87,9,30,33,15,3,"23,77","2,46","8,2","9,02","4,1"
3605707032,240,45,9,15,15,9,2,"18,75","3,75","6,25","6,25","3,75"
3605707033,207,48,15,12,15,9,2,"23,19","7,25","5,8","7,25","4,35"
3605707034,297,63,9,18,21,12,2,"21,21","3,03","6,06","7,07","4,04"
3605707035,378,96,6,30,45,15,2,"25,4","1,59","7,94","11,9","3,97"
3605707036,828,162,21,57,48,36,3,"19,57","2,54","6,88","5,8","4,35"
3605707037,486,75,9,21,27,18,2,"15,43","1,85","4,32","5,56","3,7"
3605707038,300,36,6,15,9,6,4,12,2,5,3,2
3605707039,651,99,15,30,36,21,4,"15,21","2,3","4,61","5,53","3,23"
3605707040,333,42,9,15,12,6,2,"12,61","2,7","4,5","3,6","1,8"
3605707041,471,66,12,15,27,15,2,"14,01","2,55","3,18","5,73","3,18"
3605707042,567,123,12,45,36,33,2,"21,69","2,12","7,94","6,35","5,82"
3605707043,450,102,12,30,39,21,2,"22,67","2,67","6,67","8,67","4,67"
3605707044,387,60,6,12,21,21,2,"15,5","1,55","3,1","5,43","5,43"
3605708001,249,48,6,18,12,12,2,"19,28","2,41","7,23","4,82","4,82"
3605708002,282,45,9,12,21,9,2,"15,96","3,19","4,26","7,45","3,19"
3605708003,258,33,6,12,12,3,4,"12,79","2,33","4,65","4,65","1,16"
3605708004,366,57,12,18,21,9,2,"15,57","3,28","4,92","5,74","2,46"
3605708005,387,69,6,15,33,12,3,"17,83","1,55","3,88","8,53","3,1"
3605708006,360,51,3,15,21,9,3,"14,17","0,83","4,17","5,83","2,5"
3605708007,240,24,3,6,9,6,"2, 3",10,"1,25","2,5","3,75","2,5"
3605708008,393,57,6,15,21,12,3,"14,5","1,53","3,82","5,34","3,05"
3605708009,225,27,9,9,9,3,2,12,4,4,4,"1,33"
3605708010,366,60,6,21,18,15,3,"16,39","1,64","5,74","4,92","4,1"
3605708011,435,69,12,12,33,9,2,"15,86","2,76","2,76","7,59","2,07"
3605708012,438,66,12,15,21,15,2,"15,07","2,74","3,42","4,79","3,42"
3605708013,189,27,0,9,15,3,3,"14,29",0,"4,76","7,94","1,59"
3605708014,399,69,6,15,27,21,4,"17,29","1,5","3,76","6,77","5,26"
3605708015,366,45,6,18,12,9,4,"12,3","1,64","4,92","3,28","2,46"
3605708016,312,33,0,9,18,3,3,"10,58",0,"2,88","5,77","0,96"
3605708017,366,39,6,12,18,6,2,"10,66","1,64","3,28","4,92","1,64"
3605708018,255,36,6,9,15,12,2,"14,12","2,35","3,53","5,88","4,71"
3605709001,705,165,18,54,42,51,2,"23,4","2,55","7,66","5,96","7,23"
3605709002,834,162,15,63,36,51,2,"19,42","1,8","7,55","4,32","6,12"
3605709003,330,75,12,18,27,15,2,"22,73","3,64","5,45","8,18","4,55"
3605709004,480,108,9,45,27,27,2,"22,5","1,88","9,38","5,63","5,63"
3605709005,588,96,9,39,18,24,4,"16,33","1,53","6,63","3,06","4,08"
3605709006,450,78,15,24,27,9,2,"17,33","3,33","5,33",6,2
3605709007,456,75,12,30,15,21,2,"16,45","2,63","6,58","3,29","4,61"
3605709008,387,63,12,15,18,18,2,"16,28","3,1","3,88","4,65","4,65"
3605709009,459,102,9,33,39,24,2,"22,22","1,96","7,19","8,5","5,23"
3605709010,510,99,21,33,27,18,2,"19,41","4,12","6,47","5,29","3,53"
3605709011,261,57,12,9,24,12,2,"21,84","4,6","3,45","9,2","4,6"
3605709012,291,54,9,18,24,9,"2, 3","18,56","3,09","6,19","8,25","3,09"
3605709013,360,66,12,21,24,9,3,"18,33","3,33","5,83","6,67","2,5"
3605709014,381,51,12,15,18,9,2,"13,39","3,15","3,94","4,72","2,36"
3605709015,390,72,12,18,27,15,2,"18,46","3,08","4,62","6,92","3,85"
3605709016,825,171,6,78,18,72,4,"20,73","0,73","9,45","2,18","8,73"
3605709017,435,108,3,69,3,36,4,"24,83","0,69","15,86","0,69","8,28"
3605709018,1011,213,3,111,9,90,4,"21,07","0,3","10,98","0,89","8,9"
3605709019,375,63,3,33,6,24,4,"16,8","0,8","8,8","1,6","6,4"
3605801001,471,81,9,30,30,12,2,"17,2","1,91","6,37","6,37","2,55"
3605801002,681,231,42,69,69,48,1,"33,92","6,17","10,13","10,13","7,05"
3605802001,489,108,21,42,30,15,2,"22,09","4,29","8,59","6,13","3,07"
3605802002,531,168,27,60,45,33,1,"31,64","5,08","11,3","8,47","6,21"
3605901001,594,192,30,72,51,42,1,"32,32","5,05","12,12","8,59","7,07"
3605901002,615,270,57,84,75,54,1,"43,9","9,27","13,66","12,2","8,78"
3605902001,510,195,36,69,57,36,1,"38,24","7,06","13,53","11,18","7,06"
3605903001,249,108,24,33,24,30,1,"43,37","9,64","13,25","9,64","12,05"
3605903002,360,156,30,39,45,42,1,"43,33","8,33","10,83","12,5","11,67"
3606001001,717,225,18,69,81,60,1,"31,38","2,51","9,62","11,3","8,37"
3606001002,636,201,33,60,60,51,1,"31,6","5,19","9,43","9,43","8,02"
3606001003,378,126,9,42,42,30,1,"33,33","2,38","11,11","11,11","7,94"
3606001004,549,117,18,39,33,27,2,"21,31","3,28","7,1","6,01","4,92"
3606001005,504,135,12,39,33,51,2,"26,79","2,38","7,74","6,55","10,12"
3606001006,249,57,12,12,24,12,2,"22,89","4,82","4,82","9,64","4,82"
3606001007,936,246,21,105,42,81,2,"26,28","2,24","11,22","4,49","8,65"
3606001008,723,261,36,81,57,93,1,"36,1","4,98","11,2","7,88","12,86"
3606001009,888,204,24,63,66,54,2,"22,97","2,7","7,09","7,43","6,08"
3606001010,933,249,30,75,66,78,1,"26,69","3,22","8,04","7,07","8,36"
3606001011,879,270,36,84,81,66,1,"30,72","4,1","9,56","9,22","7,51"
3606001012,477,108,12,42,24,33,2,"22,64","2,52","8,81","5,03","6,92"
3606001013,528,108,12,33,30,33,2,"20,45","2,27","6,25","5,68","6,25"
3606001014,315,66,3,27,12,24,2,"20,95","0,95","8,57","3,81","7,62"
3606002001,411,135,21,45,48,21,1,"32,85","5,11","10,95","11,68","5,11"
3606002002,585,120,15,36,42,27,2,"20,51","2,56","6,15","7,18","4,62"
3606002003,252,51,6,21,18,12,2,"20,24","2,38","8,33","7,14","4,76"
3606003001,786,252,30,81,72,69,1,"32,06","3,82","10,31","9,16","8,78"
3606003003,495,108,21,24,42,21,2,"21,82","4,24","4,85","8,48","4,24"
3606004001,444,96,12,27,36,18,2,"21,62","2,7","6,08","8,11","4,05"
3606004002,408,90,12,27,36,12,2,"22,06","2,94","6,62","8,82","2,94"
3606004003,543,96,12,21,39,21,2,"17,68","2,21","3,87","7,18","3,87"
3606004004,420,96,15,24,42,15,2,"22,86","3,57","5,71",10,"3,57"
3606004005,855,216,18,66,57,75,2,"25,26","2,11","7,72","6,67","8,77"
3606004006,249,63,18,15,24,6,2,"25,3","7,23","6,02","9,64","2,41"
3606004007,585,141,12,48,39,45,2,"24,1","2,05","8,21","6,67","7,69"
3606101001,516,159,18,54,45,42,1,"30,81","3,49","10,47","8,72","8,14"
3606101005,720,186,24,66,42,54,2,"25,83","3,33","9,17","5,83","7,5"
3606102001,288,60,9,18,21,12,2,"20,83","3,13","6,25","7,29","4,17"
3606102002,465,93,24,30,33,9,2,20,"5,16","6,45","7,1","1,94"
3606103001,573,132,30,39,39,27,2,"23,04","5,24","6,81","6,81","4,71"
3606103002,615,129,12,42,45,24,2,"20,98","1,95","6,83","7,32","3,9"
3606103003,570,99,24,24,42,12,2,"17,37","4,21","4,21","7,37","2,11"
3690101001,600,135,15,54,36,33,2,"22,5","2,5",9,6,"5,5"
3690101002,450,90,9,33,24,24,4,20,2,"7,33","5,33","5,33"
3690101003,594,87,9,36,18,24,2,"14,65","1,52","6,06","3,03","4,04"
3690201001,324,132,21,42,45,27,1,"40,74","6,48","12,96","13,89","8,33"
3690201002,306,108,30,24,39,15,1,"35,29","9,8","7,84","12,75","4,9"
3690201003,483,159,27,48,63,24,1,"32,92","5,59","9,94","13,04","4,97"
3690201005,564,123,24,36,48,15,2,"21,81","4,26","6,38","8,51","2,66"
3690202001,366,138,24,45,48,18,1,"37,7","6,56","12,3","13,11","4,92"
3690202002,339,165,36,39,63,27,1,"48,67","10,62","11,5","18,58","7,96"
2800101001,27,12,3,3,6,,,"44,44","11,11","11,11","22,22",0
2800201001,720,156,9,75,27,45,2,"21,67","1,25","10,42","3,75","6,25"
2800201002,888,195,21,87,36,54,2,"21,96","2,36","9,8","4,05","6,08"
